"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","height_ft","height_in","total_inches","primary_position","secondary_position","position_full","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
84,"Buena Vista",9776,"Eternity Haaf","Freshman","Sioux City","Iowa","East",,"5'5""","DS","11","https://www.bvuathletics.com/sports/womens-volleyball/roster/eternity-haaf/9776","202320",5,5,65,"DS",,"DS","Freshman",0,"East","SIOUX CITY, IOWA","IA","USA"
84,"Buena Vista",9778,"Nevaeh Lyman","Freshman","Newell","Iowa","Newell-Fonda",,,"OH","12","https://www.bvuathletics.com/sports/womens-volleyball/roster/nevaeh-lyman/9778","202320",,,,"OH",,"OH","Freshman",0,"Newell-Fonda","NEWELL, IOWA","IA","USA"
84,"Buena Vista",9760,"Samantha Bates","Sophomore","Moville","Iowa","Woodbury Central",,"5'5""","DS","13","https://www.bvuathletics.com/sports/womens-volleyball/roster/samantha-bates/9760","202320",5,5,65,"DS",,"DS","Sophomore",0,"Woodbury Central","MOVILLE, IOWA","IA","USA"
84,"Buena Vista",9767,"Courtney Johnson","Junior","Sioux City","Iowa","North",,"5'10""","MB","14","https://www.bvuathletics.com/sports/womens-volleyball/roster/courtney-johnson/9767","202320",5,10,70,"MB",,"MB","Junior",0,"North","SIOUX CITY, IOWA","IA","USA"
84,"Buena Vista",9771,"Haley Wieck","Sophomore","Edgerton","Minn","Edgerton",,"6'0""","MB","15","https://www.bvuathletics.com/sports/womens-volleyball/roster/haley-wieck/9771","202320",6,0,72,"MB",,"MB","Sophomore",0,"Edgerton","EDGERTON, MINN","MN","USA"
84,"Buena Vista",9770,"Tanner Reed","Sophomore","Rollingstone","Minn","LAHS",,"5'9""","OH","16","https://www.bvuathletics.com/sports/womens-volleyball/roster/tanner-reed/9770","202320",5,9,69,"OH",,"OH","Sophomore",0,"LAHS","ROLLINGSTONE, MINN","MN","USA"
84,"Buena Vista",9762,"Rachel Brockney","Senior","Urbandale","Iowa","Urbandale",,"5'10""","MB/OH","17","https://www.bvuathletics.com/sports/womens-volleyball/roster/rachel-brockney/9762","202320",5,10,70,"MB","OH","MB/OH","Senior",0,"Urbandale","URBANDALE, IOWA","IA","USA"
84,"Buena Vista",9766,"Mallory Ignaszewski","Sophomore","Wells","Minn","Alden-Conger",,"5'6""","DS","18","https://www.bvuathletics.com/sports/womens-volleyball/roster/mallory-ignaszewski/9766","202320",5,6,66,"DS",,"DS","Sophomore",0,"Alden-Conger","WELLS, MINN","MN","USA"
84,"Buena Vista",9765,"Hailey Darrah","Sophomore","Lincoln","Neb","Palmyra",,"5'7""","DS","19","https://www.bvuathletics.com/sports/womens-volleyball/roster/hailey-darrah/9765","202320",5,7,67,"DS",,"DS","Sophomore",0,"Palmyra","LINCOLN, NEB","NE","USA"
84,"Buena Vista",9772,"Grace Coble","Freshman","Crawfordsville","Iowa","WACO",,"5'9""","S","20","https://www.bvuathletics.com/sports/womens-volleyball/roster/grace-coble/9772","202320",5,9,69,"S",,"S","Freshman",0,"WACO","CRAWFORDSVILLE, IOWA","IA","USA"
84,"Buena Vista",9774,"Kilee Elfering","Freshman","Bird Island","Minn","BOLD",,"5'9""","OH/RS","20","https://www.bvuathletics.com/sports/womens-volleyball/roster/kilee-elfering/9774","202320",5,9,69,"OH","RS","OH/RS","Freshman",0,"BOLD","BIRD ISLAND, MINN","MN","USA"
84,"Buena Vista",9787,"Hope Vanderlinden","Freshman","Marion","Iowa","Marion",,"5'10""","OH","21","https://www.bvuathletics.com/sports/womens-volleyball/roster/hope-vanderlinden/9787","202320",5,10,70,"OH",,"OH","Freshman",0,"Marion","MARION, IOWA","IA","USA"
84,"Buena Vista",9788,"Kyla Vaughn","Freshman","Mount Vernon","Iowa","Mount Vernon",,"6'0""","MB/RS","22","https://www.bvuathletics.com/sports/womens-volleyball/roster/kyla-vaughn/9788","202320",6,0,72,"MB","RS","MB/RS","Freshman",0,"Mount Vernon","MOUNT VERNON, IOWA","IA","USA"
84,"Buena Vista",9779,"Sydney Meints","Freshman","Granger","Iowa","Dallas Center-Grimes",,"6'1""","MB/RS","23","https://www.bvuathletics.com/sports/womens-volleyball/roster/sydney-meints/9779","202320",6,1,73,"MB","RS","MB/RS","Freshman",0,"Dallas Center-Grimes","GRANGER, IOWA","IA","USA"
84,"Buena Vista",9781,"Allison Pollock","Freshman","Vinton","Iowa","Center Point-Urbana",,"5'11""","MB","24","https://www.bvuathletics.com/sports/womens-volleyball/roster/allison-pollock/9781","202320",5,11,71,"MB",,"MB","Freshman",0,"Center Point-Urbana","VINTON, IOWA","IA","USA"
84,"Buena Vista",9784,"Jessa Seely","Freshman","Fremont","Neb","Fremont",,"5'9""","OH","24","https://www.bvuathletics.com/sports/womens-volleyball/roster/jessa-seely/9784","202320",5,9,69,"OH",,"OH","Freshman",0,"Fremont","FREMONT, NEB","NE","USA"
8404,"Hood",7556,"Alyssa Marshall","First Year","Baltimore","Maryland","Dundalk",,"5'0""","Defensive","1","https://www.hoodathletics.com/sports/womens-volleyball/roster/alyssa-marshall/7556","202320",5,0,60,"DS",,"DS","Freshman",0,"Dundalk","BALTIMORE, MD","MD","USA"
8404,"Hood",7558,"Victoria Rego","First Year","Taunton","Mass","Bristol-Plymouth Tech",,"5'4""","Setter","3","https://www.hoodathletics.com/sports/womens-volleyball/roster/victoria-rego/7558","202320",5,4,64,"S",,"S","Freshman",0,"Bristol-Plymouth Tech","TAUNTON, MASS","MA","USA"
8404,"Hood",7552,"Sami Betley","First Year","Bel Air","Maryland","Mercy",,"5'11""","Outside","4","https://www.hoodathletics.com/sports/womens-volleyball/roster/sami-betley/7552","202320",5,11,71,"OH",,"OH","Freshman",0,"Mercy","BEL AIR, MD","MD","USA"
8404,"Hood",7543,"Casey Chamberlin","Junior","Pelham","NH.","Pelham",,"5'3""","Defensive","5","https://www.hoodathletics.com/sports/womens-volleyball/roster/casey-chamberlin/7543","202320",5,3,63,"DS",,"DS","Junior",0,"Pelham","PELHAM, NH","NH","USA"
8404,"Hood",7551,"MacKenzi Wright","Senior","Hagerstown","Maryland","South Hagerstown",,"5'4""","Outside","6","https://www.hoodathletics.com/sports/womens-volleyball/roster/mackenzi-wright/7551","202320",5,4,64,"OH",,"OH","Senior",0,"South Hagerstown","HAGERSTOWN, MD","MD","USA"
8404,"Hood",7550,"Olivia Todd","Junior","Charlotte","NC.","Cox Mill",,"5'10""","Right","8","https://www.hoodathletics.com/sports/womens-volleyball/roster/olivia-todd/7550","202320",5,10,70,"RS",,"RS","Junior",0,"Cox Mill","CHARLOTTE, NC","NC","USA"
8404,"Hood",7553,"Logan Burge","First Year","Urbana","Maryland","Urbana",,"5'10""","Middle","9","https://www.hoodathletics.com/sports/womens-volleyball/roster/logan-burge/7553","202320",5,10,70,"MB",,"MB","Freshman",0,"Urbana","URBANA, MD","MD","USA"
8404,"Hood",7547,"Jackie Malitzki","Junior","Allentown","Pennsylvania","Parkland",,"5'4""","Setter","10","https://www.hoodathletics.com/sports/womens-volleyball/roster/jackie-malitzki/7547","202320",5,4,64,"S",,"S","Junior",0,"Parkland","ALLENTOWN, PA","PA","USA"
8404,"Hood",7548,"Molly McGraw","Junior","Forest Hill","Maryland","Concordia Prep",,"5'3""","Defensive","11","https://www.hoodathletics.com/sports/womens-volleyball/roster/molly-mcgraw/7548","202320",5,3,63,"DS",,"DS","Junior",0,"Concordia Prep","FOREST HILL, MD","MD","USA"
8404,"Hood",7542,"Ainslee Barger","Junior","Poolesville","Maryland","Poolesville",,"5'8""","Setter","12","https://www.hoodathletics.com/sports/womens-volleyball/roster/ainslee-barger/7542","202320",5,8,68,"S",,"S","Junior",0,"Poolesville","POOLESVILLE, MD","MD","USA"
8404,"Hood",7557,"Madison Powell","First Year","Midlothian","Virginia","Manchester",,"5'9""","Middle","16","https://www.hoodathletics.com/sports/womens-volleyball/roster/madison-powell/7557","202320",5,9,69,"MB",,"MB","Freshman",0,"Manchester","MIDLOTHIAN, VA","VA","USA"
8404,"Hood",7545,"Ashley Donald","Sophomore","Waynesboro","Pennsylvania","Waynesboro",,"5'3""","Defensive","17","https://www.hoodathletics.com/sports/womens-volleyball/roster/ashley-donald/7545","202320",5,3,63,"DS",,"DS","Sophomore",0,"Waynesboro","WAYNESBORO, PA","PA","USA"
8404,"Hood",7544,"Anna Daley","Sophomore","Erie","Pennsylvania","Harborcreek",,"5'9""","Middle","20","https://www.hoodathletics.com/sports/womens-volleyball/roster/anna-daley/7544","202320",5,9,69,"MB",,"MB","Sophomore",0,"Harborcreek","ERIE, PA","PA","USA"
8404,"Hood",7549,"Ann Ofoegbu","Sophomore","Falling Waters","WVa.","Spring Mills",,"5'10""","Outside","22","https://www.hoodathletics.com/sports/womens-volleyball/roster/ann-ofoegbu/7549","202320",5,10,70,"OH",,"OH","Sophomore",0,"Spring Mills","FALLING WATERS, WVA","WV","USA"
8404,"Hood",7555,"Cam Madden","First Year","Carlisle","Pennsylvania","Outside Hitter",,"5'8""","Outside","23","https://www.hoodathletics.com/sports/womens-volleyball/roster/cam-madden/7555","202320",5,8,68,"OH",,"OH","Freshman",0,"Outside Hitter","CARLISLE, PA","PA","USA"
8404,"Hood",7554,"Chloe Hagenbuch","First Year","Carlisle","Pennsylvania","Big Spring",,"5'6""","Setter","24","https://www.hoodathletics.com/sports/womens-volleyball/roster/chloe-hagenbuch/7554","202320",5,6,66,"S",,"S","Freshman",0,"Big Spring","CARLISLE, PA","PA","USA"
8411,"Ark.-Monticello",4615,"Stasha Adams","Senior","Pearland","Texas","(Prev: Kentucky State University)",,"5'6""","Defensive","1","https://www.uamsports.com/sports/womens-volleyball/roster/stasha-adams/4615","202320",5,6,66,"DS",,"DS","Senior",0,"(Prev: Kentucky State University)","PEARLAND, TX","TX","USA"
8411,"Ark.-Monticello",4617,"Jasmine Welton","Sophomore","Tampa","Florida","Carrolwood Day School",,"5'10""","Outside","2","https://www.uamsports.com/sports/womens-volleyball/roster/jasmine-welton/4617","202320",5,10,70,"OH",,"OH","Sophomore",0,"Carrolwood Day School","TAMPA, FL","FL","USA"
8411,"Ark.-Monticello",4620,"Alana Steemer","Freshman","San Antonio","Texas","Harlan High School",,"5'6""","Outside","3","https://www.uamsports.com/sports/womens-volleyball/roster/alana-steemer/4620","202320",5,6,66,"OH",,"OH","Freshman",0,"Harlan High School","SAN ANTONIO, TX","TX","USA"
8411,"Ark.-Monticello",4616,"Allyson Gresham","Sophomore","Liberty City","Texas","Sabine High School",,"5'5""","Defensive","4","https://www.uamsports.com/sports/womens-volleyball/roster/allyson-gresham/4616","202320",5,5,65,"DS",,"DS","Sophomore",0,"Sabine High School","LIBERTY CITY, TX","TX","USA"
8411,"Ark.-Monticello",4621,"Jordan Wehr","Freshman","Frisco","Texas","Frisco Heritage High School",,"5'5""","Setter/Defensive","5","https://www.uamsports.com/sports/womens-volleyball/roster/jordan-wehr/4621","202320",5,5,65,"S","DS","S/DS","Freshman",0,"Frisco Heritage High School","FRISCO, TX","TX","USA"
8411,"Ark.-Monticello",4626,"Kloe Booker","Freshman","Garland","Texas","Sache High School",,"5'6""","Outside","6","https://www.uamsports.com/sports/womens-volleyball/roster/kloe-booker/4626","202320",5,6,66,"OH",,"OH","Freshman",0,"Sache High School","GARLAND, TX","TX","USA"
8411,"Ark.-Monticello",4623,"Kerrigan Biggs","Freshman","Tatum","Texas","Tatum High School",,"5'9""","Middle","7","https://www.uamsports.com/sports/womens-volleyball/roster/kerrigan-biggs/4623","202320",5,9,69,"MB",,"MB","Freshman",0,"Tatum High School","TATUM, TX","TX","USA"
8411,"Ark.-Monticello",4739,"Anneliese Schonauer","Freshman","Bentonville","Arkansas","Bentonville West High School",,"5'7""","Defensive","8","https://www.uamsports.com/sports/womens-volleyball/roster/anneliese-schonauer/4739","202320",5,7,67,"DS",,"DS","Freshman",0,"Bentonville West High School","BENTONVILLE, AR","AR","USA"
8411,"Ark.-Monticello",4625,"Bruna Silva","Junior","Minas Gerais","Brazil","(Prev: Frank Phillips College)",,"5'5""","Setter/Defensive","9","https://www.uamsports.com/sports/womens-volleyball/roster/bruna-silva/4625","202320",5,5,65,"S","DS","S/DS","Junior",0,"(Prev: Frank Phillips College)","MINAS GERAIS, BRAZIL",,"BRAZIL"
8411,"Ark.-Monticello",4633,"Meagan Anderson","Freshman","Rowlett","Texas","Rowlett High School",,"5'7""","Setter","10","https://www.uamsports.com/sports/womens-volleyball/roster/meagan-anderson/4633","202320",5,7,67,"S",,"S","Freshman",0,"Rowlett High School","ROWLETT, TX","TX","USA"
8411,"Ark.-Monticello",4627,"Evalyn Dang","Freshman","Haughton","Louisiana","Parkway High School",,"5'10""","Outside","11","https://www.uamsports.com/sports/womens-volleyball/roster/evalyn-dang/4627","202320",5,10,70,"OH",,"OH","Freshman",0,"Parkway High School","HAUGHTON, LA","LA","USA"
